title,equation_latex,main_category,notes
Portfolio Variance,\text{sigma}^{2}_{p} = sum_{i=1}^{n} sum_{j=1}^{n} w_{i} \times w_{j} \times sigma_{i} \times sigma_{j} \times rho_{ij},Portfolio Theory and Risk Management,This equation calculates the variance of a portfolio. sigma^2_p represents the portfolio variance
Portfolio Standard Deviation,sigma_{p} = sqrt(\text{sigma}^{2}_{p}),Portfolio Theory and Risk Management,This equation calculates the standard deviation (volatility) of a portfolio. sigma_p represents the portfolio volatility
Covariance,Cov(R_{i},Portfolio Theory and Risk Management,Portfolio Theory and Risk Management - Modern Portfolio Theory
Correlation Coefficient,rho_{ij} = Cov(R_{i},Portfolio Theory and Risk Management,Portfolio Theory and Risk Management - Modern Portfolio Theory
Sharpe Ratio,Sharpe = (E[R_{p}] - R_{f}) / sigma_{p},Portfolio Theory and Risk Management,This equation calculates the Sharpe ratio
Treynor Ratio,Treynor = (E[R_{p}] - R_{f}) / beta_{p},Portfolio Theory and Risk Management,This equation calculates the Treynor ratio
Jensen's Alpha,alpha = R_{p} - (R_{f} + beta_{p} \times (R_{m} - R_{f})),Portfolio Theory and Risk Management,This equation calculates Jensen's alpha
Information Ratio,\text{IR} = (R_{p} - R_{b}) / sigma_{tracking},Portfolio Theory and Risk Management,This equation calculates the information ratio
Tracking Error,sigma_{tracking} = sqrt(Var(R_{p} - R_{b})),Portfolio Theory and Risk Management,This equation calculates the tracking error of a portfolio relative to a benchmark. sigma_tracking represents the standard deviation of the difference between portfolio return R_p and benchmark return R_b. Tracking error measures how closely the portfolio follows its benchmark.
Capital Allocation Line,R_{p} = R_{f} + (E[R_{m}] - R_{f}) / sigma_{m} \times sigma_{p},Portfolio Theory and Risk Management,This equation defines the Capital Allocation Line (CAL). R_p represents the return of a portfolio on the CAL
Capital Market Line,R_{p} = R_{f} + (E[R_{m}] - R_{f}) / sigma_{m} \times sigma_{p},Portfolio Theory and Risk Management,This equation defines the Capital Market Line (CML)
Security Market Line,E[R_{i}] = R_{f} + beta_{i} \times (E[R_{m}] - R_{f}),Portfolio Theory and Risk Management,This equation defines the Security Market Line (SML) from CAPM. E[R_i] represents the expected return of asset i
Beta,beta_{i} = Cov(R_{i},Portfolio Theory and Risk Management,Portfolio Theory and Risk Management - Modern Portfolio Theory
Portfolio Beta,beta_{p} = sum_{i=1}^{n} w_{i} \times beta_{i},Portfolio Theory and Risk Management,This equation calculates the beta of a portfolio. beta_p represents the portfolio beta
Efficient Frontier Optimization,min \text{sigma}^{2}_{p} subject to E[R_{p}] = target_{return} and sum w_{i} = 1,Portfolio Theory and Risk Management,This equation defines the mean-variance optimization problem for finding the efficient frontier. The objective is to minimize portfolio variance subject to achieving a target return and the weights summing to 1. The efficient frontier contains all optimal portfolios.
Minimum Variance Portfolio,w_{mvp} = (Sigma^{-1} \times 1) / (1' \times Sigma^{-1} \times 1),Portfolio Theory and Risk Management,This equation calculates the weights of the global minimum variance portfolio. w_mvp represents the portfolio weights
Tangency Portfolio,w_{tan} = (Sigma^{-1} \times (E[R] - R_{f} \times 1)) / (1' \times Sigma^{-1} \times (E[R] - R_{f} \times 1)),Portfolio Theory and Risk Management,This equation calculates the weights of the tangency portfolio (maximum Sharpe ratio portfolio). w_tan represents the portfolio weights
Value at Risk (Parametric),VaR_{alpha} = mu_{p} - z_{alpha} \times sigma_{p},Portfolio Theory and Risk Management,This equation calculates the parametric (normal) VaR. VaR_alpha represents the maximum loss at confidence level alpha
Value at Risk (Historical),VaR_{alpha} = -percentile(returns,Portfolio Theory and Risk Management,Portfolio Theory and Risk Management - Risk Metrics
Expected Shortfall (CVaR),ES_{alpha} = E[Loss | Loss >= VaR_{alpha}],Portfolio Theory and Risk Management,This equation calculates Expected Shortfall (also called Conditional VaR or CVaR). ES_alpha represents the expected loss given that the loss exceeds VaR_alpha. ES is a coherent risk measure that considers tail risk beyond VaR.
Expected Shortfall (Normal),ES_{alpha} = mu_{p} - (phi(z_{alpha}) / (1 - alpha)) \times sigma_{p},Portfolio Theory and Risk Management,This equation calculates ES under the normal distribution. ES_alpha represents the expected shortfall
Incremental VaR,IVaR_{i} = VaR_{portfolio} - VaR_{without}_{i},Portfolio Theory and Risk Management,This equation calculates the incremental VaR of an asset. IVaR_i represents the change in portfolio VaR when asset i is removed. Incremental VaR helps identify which assets contribute most to portfolio risk. Positive IVaR means the asset increases risk.
Marginal VaR,MVaR_{i} = delta_{\text{VaR}} / delta_{w}_{i} = Cov(R_{i},Portfolio Theory and Risk Management,Portfolio Theory and Risk Management - Risk Metrics
Component VaR,CVaR_{i} = w_{i} \times MVaR_{i},Portfolio Theory and Risk Management,This equation calculates the component VaR of an asset. CVaR_i represents the contribution of asset i to total portfolio VaR
Risk Contribution,Risk_{i} = w_{i} \times Cov(R_{i},Portfolio Theory and Risk Management,Portfolio Theory and Risk Management - Risk Metrics
Maximum Drawdown,\text{MDD} = max((Peak_{t} - Trough_{t}) / Peak_{t}),Portfolio Theory and Risk Management,This equation calculates the maximum drawdown of a portfolio. MDD represents the largest peak-to-trough decline
Average Drawdown,ADD = average of all drawdowns,Portfolio Theory and Risk Management,This equation calculates the average drawdown of a portfolio. ADD represents the average of all drawdowns over the period. Average drawdown complements maximum drawdown by providing information about typical loss severity.
Sterling Ratio,Sterling = (E[R_{p}] - R_{f}) / average_{drawdown},Portfolio Theory and Risk Management,This equation calculates the Sterling ratio
Calmar Ratio,Calmar = (E[R_{p}] - R_{f}) / \text{MDD},Portfolio Theory and Risk Management,This equation calculates the Calmar ratio
Sortino Ratio,Sortino = (E[R_{p}] - R_{f}) / sigma_{downside},Portfolio Theory and Risk Management,This equation calculates the Sortino ratio
Downside Deviation,sigma_{downside} = sqrt(average of min(R_{i} - R_{f},Portfolio Theory and Risk Management,Portfolio Theory and Risk Management - Risk Metrics
Omega Ratio,Omega(alpha) = E[max(R_{p} - alpha,Portfolio Theory and Risk Management, 0)]
Single-Factor Model,R_{i} = alpha_{i} + beta_{i} \times R_{m} + epsilon_{i},Portfolio Theory and Risk Management,This equation defines the single-factor (market) model. R_i represents the return of asset i
Multi-Factor Model,R_{i} = alpha_{i} + sum_{j=1}^{k} beta_{ij} \times F_{j} + epsilon_{i},Portfolio Theory and Risk Management,This equation defines a multi-factor model. R_i represents the return of asset i
Fama-French Three-Factor Model,R_{i} = alpha_{i} + beta_{i} \times (R_{m} - R_{f}) + s_{i} \times SMB + h_{i} \times HML + epsilon_{i},Portfolio Theory and Risk Management,This equation defines the Fama-French three-factor model. R_i represents the return
Carhart Four-Factor Model,R_{i} = alpha_{i} + beta_{i} \times (R_{m} - R_{f}) + s_{i} \times SMB + h_{i} \times HML + m_{i} \times MOM + epsilon_{i},Portfolio Theory and Risk Management,This equation defines the Carhart four-factor model. R_i represents the return
Idiosyncratic Risk,sigma_{epsilon}_{i}^{2} = Var(R_{i}) - beta_{i}^{2} \times Var(R_{m}),Portfolio Theory and Risk Management,This equation calculates the idiosyncratic (unsystematic) variance of an asset. sigma_epsilon_i^2 represents the variance of the asset-specific return
Systematic Risk,sigma_{systematic}^{2} = beta_{i}^{2} \times Var(R_{m}),Portfolio Theory and Risk Management,This equation calculates the systematic variance of an asset. sigma_systematic^2 represents the variance due to market movements
R-squared,R^{2} = 1 - Var(epsilon_{i}) / Var(R_{i}),Portfolio Theory and Risk Management,This equation calculates the R-squared of a factor model. R^2 represents the proportion of return variance explained by the factor model. R^2 close to 1 indicates that the factor model explains most of the return variation.
Tracking Error Volatility,TEV = sqrt(Var(R_{p} - R_{b})),Portfolio Theory and Risk Management,This equation calculates the tracking error volatility. TEV represents the standard deviation of the active return (difference between portfolio return R_p and benchmark return R_b). TEV measures the active risk taken by the portfolio manager.
Active Share,Active Share = 0.5 \times sum |w_{p},Portfolio Theory and Risk Management,i|
Rolling Beta,beta_{rolling} = Cov_{rolling}(R_{i},Portfolio Theory and Risk Management,Portfolio Theory and Risk Management - Factor Models
Risk Parity,w_{i} = 1 / sigma_{i} / sum_{j=1}^{n} (1 / sigma_{j}),Portfolio Theory and Risk Management,This equation calculates the weights for a risk parity portfolio. w_i represents the weight of asset i
Equal Risk Contribution,ERC_{i} = w_{i} \times Cov(R_{i},Portfolio Theory and Risk Management,Portfolio Theory and Risk Management - Risk Management
Risk Budgeting,Target Risk Contribution_{i} = b_{i} \times sigma_{p}^{2},Portfolio Theory and Risk Management,This equation defines the risk budgeting condition. Target Risk Contribution_i represents the desired risk contribution of asset i
Kelly Criterion,f = (\text{mu} - R_{f}) / \text{sigma}^{2},Portfolio Theory and Risk Management,This equation calculates the optimal fraction of capital to invest (Kelly criterion). f represents the optimal fraction
Standard Brownian Motion,W_{0} = 0,Stochastic Calculus Foundations, Var(W_t) = t
Brownian Motion Increments,W_{t+delta t} - W_{t} ~ N \times (0,Stochastic Calculus Foundations,Stochastic Calculus Foundations - Stochastic Processes
Quadratic Variation,[W,Stochastic Calculus Foundations,Stochastic Calculus Foundations - Stochastic Processes
Quadratic Variation Property,lim_{n->infinity} sum_{i=1}^{n} (W_{t_{i}} - W_{t_{i-1}})^{2} = t,Stochastic Calculus Foundations,This equation shows how quadratic variation is calculated as the limit of squared increments. As the partition becomes finer
Geometric Brownian Motion,dS_{t} = \text{mu} \times S_{t} \times dt + \text{sigma} \times S_{t} \times dW_{t},Stochastic Calculus Foundations,This is the Geometric Brownian Motion (GBM) SDE for asset prices. dS_t represents the change in asset price
GBM Solution,S_{t} = S_{0} \times exp((\text{mu} - 0.5 \times \text{sigma}^{2}) \times t + \text{sigma} \times W_{t}),Stochastic Calculus Foundations,This equation gives the solution to the GBM SDE. S_t represents the asset price at time t
Lognormal Distribution,ln(S_{t}/S_{0}) ~ N((\text{mu} - 0.5 \times \text{sigma}^{2}) \times t,Stochastic Calculus Foundations,Stochastic Calculus Foundations - Stochastic Processes
General Diffusion Process,dX_{t} = \text{mu}(X_{t},Stochastic Calculus Foundations, t) * dW_t
Ornstein-Uhlenbeck Process,dX_{t} = theta \times (\text{mu} - X_{t}) \times dt + \text{sigma} \times dW_{t},Stochastic Calculus Foundations,This is the Ornstein-Uhlenbeck (OU) process SDE. dX_t represents the change
Mean-Reverting Level,lim_{t->infinity} E[X_{t}] = \text{mu},Stochastic Calculus Foundations,This equation shows that the OU process reverts to its long-term mean mu. As time goes to infinity
Ito's Lemma,dY_{t} = (partial f/partial t + \text{mu} \times partial f/partial x + 0.5 \times \text{sigma}^{2} \times partial^{2} f/partial x^{2}) \times dt + \text{sigma} \times partial f/partial x \times dW_{t},Stochastic Calculus Foundations,This is Ito's Lemma for a function f(X_t
Ito's Lemma for GBM,d ln(S_{t}) = (\text{mu} - 0.5 \times \text{sigma}^{2}) \times dt + \text{sigma} \times dW_{t},Stochastic Calculus Foundations,This is Ito's Lemma applied to ln(S_t) for GBM. d ln(S_t) represents the change in log price
Ito's Lemma for f(S_t) = S_t^2,d \times (S_{t}^{2}) = (2 \times \text{mu} \times S_{t}^{2} + \text{sigma}^{2} \times S_{t}^{2}) \times dt + 2 \times \text{sigma} \times S_{t}^{2} \times dW_{t},Stochastic Calculus Foundations,This is Ito's Lemma applied to f(S_t) = S_t^2. The drift term includes both the 2*mu*S_t^2 term from ordinary calculus and the sigma^2*S_t^2 Ito correction. This example shows how Ito's Lemma differs from the ordinary chain rule.
Stochastic Integral,I_{t} = integral_{0}^{t} X_{s} \times dW_{s},Stochastic Calculus Foundations,This equation defines the Ito stochastic integral. I_t represents the integral of the adapted process X_s with respect to Brownian motion W_s. The stochastic integral is defined as the limit of Riemann sums
Ito Isometry,E[(integral_{0}^{t} X_{s} \times dW_{s})^{2}] = E[integral_{0}^{t} X_{s}^{2} ds],Stochastic Calculus Foundations,This equation defines the Ito Isometry property. The expectation of the squared stochastic integral equals the expectation of the integral of the squared integrand. Ito Isometry is crucial for calculating variances of stochastic integrals.
Martingale Property,E[integral_{t}^{T} X_{s} \times dW_{s} | F_{t}] = 0,Stochastic Calculus Foundations,This equation shows that the stochastic integral is a martingale. The conditional expectation of the future integral given information at time t is zero. The martingale property is fundamental to risk-neutral valuation in finance.
Ito Product Rule,d \times (X_{t} \times Y_{t}) = X_{t} \times dY_{t} + Y_{t} \times dX_{t} + d[X,Stochastic Calculus Foundations,Stochastic Calculus Foundations - Stochastic Processes
Quadratic Covariation,[X,Stochastic Calculus Foundations,Stochastic Calculus Foundations - Stochastic Processes
Girsanov Theorem (Change of Measure),dW_{t}^{Q} = dW_{t}^{P} + lambda_{t} \times dt,Stochastic Calculus Foundations,This equation defines the Girsanov transformation for changing probability measures. dW_t^Q represents Brownian motion under the new measure Q
Market Price of Risk,lambda_{t} = (mu_{t} - r_{t}) / sigma_{t},Stochastic Calculus Foundations,This equation defines the market price of risk. lambda_t represents the Sharpe ratio of the asset
Risk-Neutral Dynamics,dS_{t} = r_{t} \times S_{t} \times dt + sigma_{t} \times S_{t} \times dW_{t}^{Q},Stochastic Calculus Foundations,This equation gives the risk-neutral dynamics of an asset price. Under the risk-neutral measure Q
Radon-Nikodym Derivative,Z_{T} = exp(-integral_{0}^{T} lambda_{s} \times dW_{s}^{P} - 0.5 \times integral_{0}^{T} lambda_{s}^{2} ds),Stochastic Calculus Foundations,This equation defines the Radon-Nikodym derivative for changing from measure P to Q. Z_T represents the likelihood ratio
Novikov Condition,E[exp(0.5 \times integral_{0}^{T} lambda_{s}^{2} ds)] < infinity,Stochastic Calculus Foundations,This equation is the Novikov condition
Feynman-Kac Formula,u \times (x,Stochastic Calculus Foundations,Stochastic Calculus Foundations - Stochastic Differential Equations
Kolmogorov Forward Equation,partial p / partial t = -partial (\text{mu} \times p) / partial x + 0.5 \times partial^{2} (\text{sigma}^{2} \times p) / partial x^{2},Stochastic Calculus Foundations,This equation defines the Kolmogorov forward (Fokker-Planck) equation for the transition density p(x
Kolmogorov Backward Equation,partial p / partial t = \text{mu} \times partial p / partial x + 0.5 \times \text{sigma}^{2} \times partial^{2} p / partial x^{2},Stochastic Calculus Foundations,This equation defines the Kolmogorov backward equation. Unlike the forward equation
Strong Solution,X_{t} = X_{0} + integral_{0}^{t} \text{mu}(X_{s},Stochastic Calculus Foundations, s) dW_s
Weak Solution,X_{t} = X_{0} + integral_{0}^{t} \text{mu}(X_{s},Stochastic Calculus Foundations, s) dW_s
Existence and Uniqueness,|\text{mu}(x,Stochastic Calculus Foundations, t)| + |sigma(x
Martingale Representation Theorem,M_{t} = M_{0} + integral_{0}^{t} phi_{s} \times dW_{s},Stochastic Calculus Foundations,This theorem states that any square-integrable martingale M_t can be represented as a stochastic integral. phi_s is an adapted process
Stochastic Exponential,E \times (X)_{t} = exp(X_{t} - 0.5 \times [X,Stochastic Calculus Foundations,Stochastic Calculus Foundations - Stochastic Differential Equations
Doléans-Dade Exponential,dZ_{t} = -lambda_{t} \times Z_{t} \times dW_{t},Stochastic Calculus Foundations,Stochastic Calculus Foundations - Stochastic Differential Equations
Martingale Representation for GBM,S_{t} = S_{0} + integral_{0}^{t} \text{mu} \times S_{s} ds + integral_{0}^{t} \text{sigma} \times S_{s} dW_{s},Stochastic Calculus Foundations,This equation represents GBM as an Ito integral. S_t represents the GBM price
Multi-Dimensional Brownian Motion,dW_{t} = (dW_{1,Stochastic Calculus Foundations, dW_{2
Correlation Structure,E[dW_{i,Stochastic Calculus Foundations,t}] = rho_{ij} * dt
Multi-Dimensional SDE,dX_{t} = \text{mu}(X_{t},Stochastic Calculus Foundations, t) * dW_t
Multi-Dimensional Ito's Lemma,dY_{t} = (partial f/partial t + nabla f \times \text{mu} + 0.5 \times tr(Sigma \times Sigma^{T} \times Hessian f)) \times dt + (nabla f \times Sigma) \times dW_{t},Stochastic Calculus Foundations,This is Ito's Lemma for multi-dimensional processes. nabla f is the gradient
Stopped Process,X_{t^{t}au} = X_{min(t,Stochastic Calculus Foundations,Stochastic Calculus Foundations - Stochastic Processes
Optional Stopping Theorem,E[X_{tau}] = E[X_{0}] for bounded stopping times tau,Stochastic Calculus Foundations,This theorem states that for a martingale X_t
Local Martingale,Integral_{0}^{t} H_{s} \times dM_{s} is a local martingale,Stochastic Calculus Foundations,This equation defines a local martingale. A local martingale is a process that becomes a martingale when stopped at an increasing sequence of stopping times. Local martingales are more general than martingales and appear in many financial models.
Semimartingale,X_{t} = X_{0} + M_{t} + A_{t},Stochastic Calculus Foundations,This equation defines a semimartingale as the sum of a local martingale M_t and a finite variation process A_t. Semimartingales are the most general class of processes for which stochastic integration can be defined. Most financial models are semimartingales.
Predictable Representation,Any square-integrable martingale can be represented as a stochastic integral,Stochastic Calculus Foundations,This property states that under certain conditions
Weighted Average Cost of Capital,\text{WACC} = w_{e} \times r_{e} + w_{d} \times r_{d} \times \left(1 - T\right),Corporate Finance - Cost of Capital,"This equation calculates the weighted average cost of capital. WACC represents the blended cost of financing, w_e and w_d are the weights of equity and debt, r_e and r_d are the costs of equity and debt, and T is the corporate tax rate. WACC is used as the discount rate for DCF valuation and is a key input in capital budgeting decisions. The cost of capital represents the required return that investors demand."
Cost of Equity (CAPM),\text{r}_{e} = r_{f} + \beta \times \left(r_{m} - r_{f}\right),Corporate Finance - Cost of Capital,"This equation calculates the cost of equity using the Capital Asset Pricing Model. r_e represents the expected return on equity, r_f is the risk-free rate, beta measures systematic risk, and (r_m - r_f) is the market risk premium. CAPM is the most widely used method for estimating the cost of equity. The cost of capital represents the required return that investors demand."
Cost of Equity (Dividend Growth),r_{e} = D_{1} / P_{0} + g,Corporate Finance - Cost of Capital,"This equation calculates the cost of equity using the constant growth dividend model. r_e represents the cost of equity, D_1 is the expected dividend, P_0 is the current stock price, and g is the constant dividend growth rate. This method is appropriate for stable dividend-paying companies. The cost of capital represents the required return that investors demand."
Cost of Debt,r_{d} = \text{YTM} \times (1 - T),Corporate Finance - Cost of Capital,"This equation calculates the after-tax cost of debt. r_d represents the after-tax cost of debt, YTM is the yield to maturity on the company's debt, and T is the corporate tax rate. Interest is tax-deductible, so the after-tax cost is lower than the pre-tax yield. The cost of capital represents the required return that investors demand."
Cost of Preferred Stock,r_{p} = D_{p} / P_{p},Corporate Finance - Cost of Capital,"This equation calculates the cost of preferred stock. r_p represents the cost of preferred stock, D_p is the annual dividend, and P_p is the current price of preferred stock. Preferred dividends are not tax-deductible, so no tax adjustment is needed. The cost of capital represents the required return that investors demand."
Unlevered Cost of Equity,r_{u} = r_{e} + (r_{d} - r_{f}) \times (D/E) \times (1 - T),Corporate Finance - Cost of Capital,"This equation calculates the unlevered cost of equity using the Hamada equation. r_u represents the unlevered cost of equity, r_e is the levered cost of equity, r_d is the cost of debt, r_f is the risk-free rate, D/E is the debt-to-equity ratio, and T is the tax rate. This formula adjusts for financial leverage. The cost of capital represents the required return that investors demand."
Levered Beta,beta_{L} = beta_{U} \times (1 + (D/E) \times (1 - T)),Corporate Finance - Cost of Capital,"This equation calculates the levered beta from the unlevered beta. beta_L represents the levered beta (accounting for financial leverage), beta_U is the unlevered beta (asset beta), D/E is the debt-to-equity ratio, and T is the corporate tax rate. Higher leverage increases systematic risk. The cost of capital represents the required return that investors demand."
Unlevered Beta,beta_{U} = beta_{L} / (1 + (D/E) \times (1 - T)),Corporate Finance - Cost of Capital,"This equation calculates the unlevered beta from the levered beta. beta_U represents the asset beta (business risk only), beta_L is the levered beta, D/E is the debt-to-equity ratio, and T is the corporate tax rate. Unlevered beta is used to compare companies with different capital structures. The cost of capital represents the required return that investors demand."
Market Risk Premium,\text{MRP} = E[R_{m}] - r_{f},Corporate Finance - Cost of Capital,"This equation calculates the market risk premium. MRP represents the excess return of the market over the risk-free rate, E[R_m] is the expected market return, and r_f is the risk-free rate. MRP reflects the compensation investors require for bearing systematic market risk."
Adjusted Present Value,\text{APV} = V_{u} + \text{PV}(tax shield) - \text{PV}(costs of financial distress),Corporate Finance - Valuation,"This equation calculates the adjusted present value of a firm. APV represents the firm value, V_u is the unlevered firm value, PV(tax shield) is the present value of interest tax shields, and PV(costs) is the present value of financial distress costs. APV is useful for LBO and project valuation."
Enterprise Value,EV = Market \text{Cap} + Total Debt - Cash + Minority Interest + Preferred Stock,Corporate Finance - Valuation,"This equation calculates the enterprise value. EV represents the total value of a company available to all investors, Market Cap is equity value, Total Debt includes interest-bearing debt, Cash is subtracted (reduces value), and minority interest and preferred stock are added. EV is used in valuation multiples."
Terminal Value (Gordon Growth),\text{TV} = FCF_{n+1} / (\text{WACC} - g),Corporate Finance - Valuation,"This equation calculates terminal value using the Gordon growth model. TV represents the present value of all future free cash flows beyond the projection period, FCF_{n+1} is the first year post-projection free cash flow, WACC is the discount rate, and g is the perpetual growth rate. Terminal value often accounts for 60-80% of total firm value."
Terminal Value (Exit Multiple),\text{TV} = EBITDA_{exit} \times EV_{Multiple},Corporate Finance - Valuation,"This equation calculates terminal value using an exit multiple. TV represents the terminal value, EBITDA_{exit} is the projected EBITDA at the exit date, and EV_Multiple is the industry benchmark multiple. This method is widely used in private equity and investment banking."
Free Cash Flow to Firm,\text{FCFF} = \text{EBIT} \times (1 - T) + \text{D&A} - \text{CapEx} - Change in NWC,Corporate Finance - Valuation,"This equation calculates free cash flow to the firm. FCFF represents the cash available to all investors after reinvestment, EBIT is earnings before interest and taxes, T is the tax rate, D&A is depreciation and amortization, CapEx is capital expenditure, and Change in NWC is the change in net working capital."
Free Cash Flow to Equity,\text{FCFE} = Net Income + \text{D&A} - \text{CapEx} + Net Borrowing - Change in NWC,Corporate Finance - Valuation,"This equation calculates free cash flow to equity. FCFE represents the cash available to equity holders after all expenses, debt payments, and reinvestments. Net Income is the starting point, D&A is added back, CapEx and working capital changes are subtracted, and net borrowing is added."
Earnings Before Interest and Taxes,\text{EBIT} = Revenue - COGS - Operating Expenses,Corporate Finance - Valuation,"This equation calculates earnings before interest and taxes. EBIT represents the operating profit of the company, Revenue is total sales, COGS is cost of goods sold, and Operating Expenses include SG&A, R&D, and other operating costs. EBIT is used in valuation multiples and DCF analysis."
Net Operating Profit After Tax,\text{NOPAT} = \text{EBIT} \times (1 - T),Corporate Finance - Valuation,"This equation calculates net operating profit after tax. NOPAT represents the operating profit available to all investors after taxes, EBIT is operating profit, and T is the tax rate. NOPAT is used in EVA calculations and measures the true operating performance."
Economic Value Added,\text{EVA} = \text{NOPAT} - (\text{WACC} \times Capital),Corporate Finance - Valuation,"This equation calculates Economic Value Added. EVA represents the value created by the company above its cost of capital, NOPAT is net operating profit after tax, WACC is the weighted average cost of capital, and Capital is the invested capital. Positive EVA indicates value creation."
Return on Invested Capital,\text{ROIC} = \text{NOPAT} / Invested Capital,Corporate Finance - Valuation,"This equation calculates return on invested capital. ROIC represents the return on all capital invested in the business, NOPAT is net operating profit after tax, and Invested Capital is total debt plus equity minus cash. ROIC measures how efficiently the company uses its capital."
Price to Earnings Ratio,P/E = Price per Share / Earnings per Share,Corporate Finance - Valuation,"This equation calculates the price-to-earnings ratio. P/E represents how much investors pay per dollar of earnings, Price per Share is the stock price, and Earnings per Share is net income divided by shares outstanding. P/E is the most common valuation multiple."
Enterprise Value to EBITDA,EV/\text{EBITDA} = Enterprise Value / \text{EBITDA},Corporate Finance - Valuation,"This equation calculates the EV to EBITDA multiple. EV/EBITDA represents the enterprise value relative to operating cash generation, Enterprise Value is total firm value, and EBITDA is earnings before interest, taxes, depreciation, and amortization. This multiple is useful for comparing companies with different capital structures."
Price to Book Ratio,P/B = Price per Share / Book Value per Share,Corporate Finance - Valuation,"This equation calculates the price-to-book ratio. P/B represents how much investors pay per dollar of book value, Price per Share is the stock price, and Book Value per Share is total equity divided by shares outstanding. P/B is particularly relevant for financial institutions."
Price to Sales Ratio,P/S = Market \text{Cap} / Total Revenue,Corporate Finance - Valuation,"This equation calculates the price-to-sales ratio. P/S represents the market capitalization relative to annual revenue, Market Cap is equity value, and Total Revenue is annual sales. P/S is useful for unprofitable companies and early-stage businesses."
EV to Sales Ratio,EV/Sales = Enterprise Value / Total Revenue,Corporate Finance - Valuation,"This equation calculates the enterprise value to sales ratio. EV/Sales represents the total firm value relative to annual revenue, which is useful for comparing companies with different capital structures and profitability levels."
Sustainable Growth Rate,g = \text{ROE} \times Retention Ratio,Corporate Finance - Valuation,"This equation calculates the sustainable growth rate. g represents the maximum growth rate a company can achieve without additional financing, ROE is return on equity, and Retention Ratio is the proportion of earnings retained (1 - dividend payout ratio)."
Return on Equity,\text{ROE} = Net Income / Shareholders' Equity,Corporate Finance - Valuation,"This equation calculates return on equity. ROE represents how much profit the company generates per dollar of equity investment, Net Income is after all expenses and taxes, and Shareholders' Equity is total assets minus total liabilities. ROE is a key measure of profitability."
Return on Assets,\text{ROA} = Net Income / Total Assets,Corporate Finance - Valuation,"This equation calculates return on assets. ROA represents how much profit the company generates per dollar of assets, Net Income is after all expenses, and Total Assets is the sum of current and non-current assets. ROA measures overall asset efficiency."
Dividend Payout Ratio,\text{DPR} = Dividends per Share / Earnings per Share,Corporate Finance - Valuation,"This equation calculates the dividend payout ratio. DPR represents the percentage of earnings paid as dividends, Dividends per Share is the annual dividend, and Earnings per Share is net income per share. A higher payout ratio means less earnings are retained for reinvestment."
Retention Ratio,Retention Ratio = 1 - Dividend Payout Ratio,Corporate Finance - Valuation,This equation calculates the retention ratio. Retention Ratio represents the proportion of earnings retained in the business rather than paid as dividends. Higher retention ratios indicate the company is reinvesting more earnings for future growth.
Gordon Growth Model,P_{0} = D_{1} / (r - g),Corporate Finance - Valuation,"This equation calculates the intrinsic value of a stock using the constant growth dividend model. P_0 represents the current stock price, D_1 is the expected dividend next period, r is the required return on equity, and g is the constant dividend growth rate. This model assumes perpetual constant growth."
Two-Stage Dividend Discount Model,P_{0} = sum_{t=1}^{n} D_{t} / (1 + r)^{t} + P_{n} / (1 + r)^{n},Corporate Finance - Valuation,"This equation calculates the intrinsic value using a two-stage dividend model. P_0 represents the stock price, D_t are dividends in the high-growth stage, r is the discount rate, and P_n is the terminal price calculated using Gordon growth at the end of year n."
Discounted Cash Flow Valuation,V_{0} = sum_{t=1}^{n} FCF_{t} / (1 + \text{WACC})^{t} + \text{TV} / (1 + \text{WACC})^{n},Corporate Finance - Valuation,"This equation calculates the enterprise value using DCF analysis. V_0 represents the current firm value, FCF_t are projected free cash flows, WACC is the discount rate, and TV is the terminal value. DCF is the fundamental valuation methodology in finance."
Internal Rate of Return,0 = sum_{t=0}^{n} CF_{t} / (1 + \text{IRR})^{t},Corporate Finance - Capital Budgeting,This equation defines the internal rate of return. IRR represents the discount rate that makes the NPV of all cash flows equal to zero. CF_t are the cash flows at time t. IRR is widely used in capital budgeting decisions. IRR can have multiple solutions for unconventional cash flows.
Profitability Index,\text{PI} = (\text{NPV} + Initial Investment) / Initial Investment = 1 + \text{NPV} / Initial Investment,Corporate Finance - Capital Budgeting,"This equation calculates the profitability index. PI represents the benefit-cost ratio of an investment, NPV is the net present value, and Initial Investment is the upfront capital required. Projects with PI greater than 1 are acceptable."
Modified Internal Rate of Return,MIRR = ((\text{FV} of positive cash flows / \text{PV} of negative cash flows)^{1/n} - 1) \times (1 + r_{f} / r_{w}),Corporate Finance - Capital Budgeting,This equation calculates the modified internal rate of return. MIRR addresses some limitations of the standard IRR by assuming reinvestment at the cost of capital. FV of positive cash flows is compounded at the reinvestment rate.
Payback Period,Payback = Time when cumulative cash flow becomes positive,Corporate Finance - Capital Budgeting,"This equation defines the payback period. Payback represents the time required to recover the initial investment. Simple payback ignores the time value of money, while discounted payback uses discounted cash flows."
Discounted Payback Period,Discounted Payback = Time when cumulative discounted cash flow becomes positive,Corporate Finance - Capital Budgeting,This equation defines the discounted payback period. Discounted Payback represents the time to recover the initial investment using discounted cash flows. This metric accounts for the time value of money.
