title,equation_latex,main_category,notes
Tranche Spread,s_{tranche} = ETL / PV_{annuity},Credit Derivatives,This equation calculates the spread of a CDO tranche. s_tranche represents the tranche spread
Gaussian Copula,C \times o \times r \times r \times (L_{i},Credit Derivatives,Credit Derivatives - Structured Credit
Base Correlation,r \times ho_{base} = f(AP,Credit Derivatives, market_spreads)
Compound Poisson Default Process,dN_{t} = l \times a \times m \times b \times d \times a d \times t + d \times M_{t},Credit Derivatives,This equation models defaults as a compound Poisson process. dN_t represents the change in the number of defaults
Credit Migration Matrix,P_{ij} = P \times (t \times r \times a \times n \times s \times i \times t \times i \times o \times n f \times r \times o \times m r \times a \times t \times i \times n \times g i t \times o r \times a \times t \times i \times n \times g j),Credit Derivatives,This equation defines the credit migration probability. P_ij represents the probability that an obligor migrates from rating i to rating j over a given time period. Migration matrices are used in multi-period credit risk models.
Markov Chain Credit Model,P(t) = exp(M * t),Credit Derivatives,This equation calculates the transition probability matrix for a Markov chain credit model. P(t) represents the transition matrix over time t
Credit Rating Migration,PD_{k}(t) = sum_{i=1}^{n} P_{i}(0) * P_{ik}(t),Credit Derivatives,This equation calculates the probability of being in rating k at time t. PD_k(t) represents the probability
Credit Portfolio Loss,L = sum_{i=1}^{n} LGD_{i} * EAD_{i} * L_{i},Credit Derivatives,This equation calculates the total loss from a credit portfolio. L represents the portfolio loss
Vasicek One-Factor Model,L_{i} = N \times ((Y_{i} - s \times q \times r \times t(r \times h \times o) * Z) / s \times q \times r \times t(1 - r \times h \times o)),Credit Derivatives,This is the Vasicek one-factor model for portfolio credit risk. L_i represents the default indicator for obligor i
Asymptotic Single-Risk Factor,P \times D_{i} = N \times ((N^{-1}(P \times D_{i}) - s \times q \times r \times t(r \times h \times o) * Z) / s \times q \times r \times t(1 - r \times h \times o)),Credit Derivatives,This equation gives the conditional default probability under the ASRF framework. PD_i represents the conditional PD for obligor i
Credit VaR under ASRF,C \times red \times i \times t \text{VaR} = LG \times D * EAD * (N \times ((N^{-1}(P \times D) + s \times q \times r \times t(r \times h \times o) * N^{-1}(0.999)) / s \times q \times r \times t(1 - r \times h \times o)) - P \times D),Credit Derivatives,This equation calculates the 99.9% credit VaR under the ASRF model. Credit VaR represents the unexpected loss at the 99.9% confidence level
Default Correlation,r \times h \times o_{ij} = C \times o \times r \times r \times (L_{i},Credit Derivatives,Credit Derivatives - Credit Risk Basics
Asset Correlation,r \times h \times o_{asset} = C \times o \times r \times r \times (V_{i},Credit Derivatives,Credit Derivatives - Credit Risk Basics
Recovery Rate Distribution,RR = f \times (ec \times o \times n \times o \times m \times i \times c c \times o \times n \times d \times i \times t \times i \times o \times n \times s,Credit Derivatives, collateral)
Credit Spread Curve,s(t) = -ln(Q(t)) / t,Credit Derivatives,This equation defines the credit spread curve. s(t) represents the credit spread for maturity t
Risky Bond Price,P_{risky} = s \times u \times m_{i=1}^{n} C * Q \times (t_{i}) * D \times F_{i} + F * Q \times (T) * D \times F_{T},Credit Derivatives,This equation prices a risky corporate bond. P_risky represents the bond price
Credit Spread Option Payoff,P \times a \times y \times o \times f \times f = m \times a \times x(s_{T} - K,Credit Derivatives,Credit Derivatives - Credit Derivatives
Total Return Swap Payoff,P \times a \times y \times o \times f \times f = (Bo \times n \times d Ret \times u \times r \times n + C \times o \times upo \times n - LIBOR - Sprea \times d) * N,Credit Derivatives,This equation gives the periodic payoff of a total return swap. Payoff represents the payment
Credit Linked Note Payoff,P \times a \times y \times o \times f \times f = F - LG \times D * EAD * L_{default},Credit Derivatives,This equation gives the payoff of a credit linked note at maturity. Payoff represents the payment
Synthetic CDO Construction,V_{cdo} = sum_{i=1}^{n} w_{i} * V_{cds},Credit Derivatives,Credit Derivatives - Structured Credit
First-to-Default Basket Payoff,P \times a \times y \times o \times f \times f = (1 - R) * EAD * L_{1},Credit Derivatives,This equation gives the payoff of a first-to-default basket. Payoff represents the payment
Nth-to-Default Basket Payoff,P \times a \times y \times o \times f \times f = (1 - R) * EAD * (s \times u \times m_{i=1}^{n} L_{i} - s \times u \times m_{i=1}^{n-1} L_{i}),Credit Derivatives,This equation gives the payoff of an Nth-to-default basket. Payoff represents the payment
Credit Triangle,s = PD * LGD,Credit Derivatives,This equation shows the relationship between credit spread
Hazard Rate from Spread,l \times a \times m \times b \times d \times a = s / (1 - R),Credit Derivatives,This equation calculates the hazard rate from the CDS spread. lambda represents the hazard rate
CDS Curve Bootstrap,l \times a \times m \times b \times d \times a_{i} = (s_{i} * (1 - R) - s \times u \times m_{j=1}^{i-1} l \times a \times m \times b \times d \times a_{j} * del \times t \times a_{j} * Q \times (t_{j})) / (del \times t \times a_{i} * Q \times (t_{i})),Credit Derivatives,This equation bootstraps the hazard rate curve from CDS spreads. lambda_i is the hazard rate for period i
Expected Return,E[R] = sum_{i=1}^{n} w_{i} * E[R_{i}],Portfolio Theory and Risk Management,This equation calculates the expected return of a portfolio. E[R] represents the portfolio expected return
Portfolio Variance,s \times i \times g \times m \times a^{2}_{p} = s \times u \times m_{i=1}^{n} s \times u \times m_{j=1}^{n} w_{i} * w_{j} * s \times i \times g \times m \times a_{i} * s \times i \times g \times m \times a_{j} * r \times h \times o_{ij},Portfolio Theory and Risk Management,This equation calculates the variance of a portfolio. sigma^2_p represents the portfolio variance
Portfolio Standard Deviation,s \times i \times g \times m \times a_{p} = s \times q \times r \times t(s \times i \times g \times m \times a^{2}_{p}),Portfolio Theory and Risk Management,This equation calculates the standard deviation (volatility) of a portfolio. sigma_p represents the portfolio volatility
Covariance,Cov(R_{i},Portfolio Theory and Risk Management,Portfolio Theory and Risk Management - Modern Portfolio Theory
Correlation Coefficient,r \times ho_{ij} = Cov(R_{i},Portfolio Theory and Risk Management,Portfolio Theory and Risk Management - Modern Portfolio Theory
Sharpe Ratio,S \times h \times a \times rpe = (E[R_{p}] - R_{f}) / s \times i \times g \times m \times a_{p},Portfolio Theory and Risk Management,This equation calculates the Sharpe ratio
Treynor Ratio,Treyn \times or = (E[R_{p}] - R_{f}) / beta_{p},Portfolio Theory and Risk Management,This equation calculates the Treynor ratio
Jensen's Alpha,alpha = R_{p} - (R_{f} + beta_{p} * (R_{m} - R_{f})),Portfolio Theory and Risk Management,This equation calculates Jensen's alpha
Information Ratio,\text{IR} = (R_{p} - R_{b}) / si \times g \times ma_{tracking},Portfolio Theory and Risk Management,This equation calculates the information ratio
Tracking Error,s \times i \times g \times m \times a_{tracking} = s \times q \times r \times t(V \times a \times r \times (R_{p} - R_{b})),Portfolio Theory and Risk Management,This equation calculates the tracking error of a portfolio relative to a benchmark. sigma_tracking represents the standard deviation of the difference between portfolio return R_p and benchmark return R_b. Tracking error measures how closely the portfolio follows its benchmark.
Capital Allocation Line,R_{p} = R_{f} + (E[R_{m}] - R_{f}) / s \times i \times g \times m \times a_{m} * s \times i \times g \times m \times a_{p},Portfolio Theory and Risk Management,This equation defines the Capital Allocation Line (CAL). R_p represents the return of a portfolio on the CAL
Capital Market Line,R_{p} = R_{f} + (E[R_{m}] - R_{f}) / s \times i \times g \times m \times a_{m} * s \times i \times g \times m \times a_{p},Portfolio Theory and Risk Management,This equation defines the Capital Market Line (CML)
Security Market Line,E[R_{i}] = R_{f} + beta_{i} * (E[R_{m}] - R_{f}),Portfolio Theory and Risk Management,This equation defines the Security Market Line (SML) from CAPM. E[R_i] represents the expected return of asset i
Beta,beta_{i} = Cov(R_{i},Portfolio Theory and Risk Management,Portfolio Theory and Risk Management - Modern Portfolio Theory
Portfolio Beta,beta_{p} = sum_{i=1}^{n} w_{i} * beta_{i},Portfolio Theory and Risk Management,This equation calculates the beta of a portfolio. beta_p represents the portfolio beta
Efficient Frontier Optimization,m \times i \times n s \times i \times g \times m \times a^{2}_{p} s \times u \times b \times jec \times t t \times o E[R_{p}] = t \times a \times r \times get_{return} a \times n \times d s \times u \times m w_{i} = 1,Portfolio Theory and Risk Management,This equation defines the mean-variance optimization problem for finding the efficient frontier. The objective is to minimize portfolio variance subject to achieving a target return and the weights summing to 1. The efficient frontier contains all optimal portfolios.
Minimum Variance Portfolio,w_{mvp} = (S \times i \times g \times m \times a^{-1} * 1) / (1' * S \times i \times g \times m \times a^{-1} * 1),Portfolio Theory and Risk Management,This equation calculates the weights of the global minimum variance portfolio. w_mvp represents the portfolio weights
Tangency Portfolio,w_{tan} = (S \times i \times g \times m \times a^{-1} * (E[R] - R_{f} * 1)) / (1' * S \times i \times g \times m \times a^{-1} * (E[R] - R_{f} * 1)),Portfolio Theory and Risk Management,This equation calculates the weights of the tangency portfolio (maximum Sharpe ratio portfolio). w_tan represents the portfolio weights
Value at Risk (Parametric),V \times aR_{alpha} = m \times u_{p} - z_{alpha} * s \times i \times g \times m \times a_{p},Portfolio Theory and Risk Management,This equation calculates the parametric (normal) VaR. VaR_alpha represents the maximum loss at confidence level alpha
Value at Risk (Historical),V \times aR_{alpha} = -per \times cen \times t \times i \times le \times (ret \times u \times r \times n \times s,Portfolio Theory and Risk Management,Portfolio Theory and Risk Management - Risk Metrics
Expected Shortfall (CVaR),E \times S_{alpha} = E[Lo \times s \times s | Lo \times s \times s >= V \times aR_{alpha}],Portfolio Theory and Risk Management,This equation calculates Expected Shortfall (also called Conditional VaR or CVaR). ES_alpha represents the expected loss given that the loss exceeds VaR_alpha. ES is a coherent risk measure that considers tail risk beyond VaR.
Expected Shortfall (Normal),E \times S_{alpha} = m \times u_{p} - (ph \times i \times (z_{alpha}) / (1 - a \times lph \times a)) * s \times i \times g \times m \times a_{p},Portfolio Theory and Risk Management,This equation calculates ES under the normal distribution. ES_alpha represents the expected shortfall
Incremental VaR,IVaR_{i} = VaR_{portfolio} - VaR_{without}_{i},Portfolio Theory and Risk Management,This equation calculates the incremental VaR of an asset. IVaR_i represents the change in portfolio VaR when asset i is removed. Incremental VaR helps identify which assets contribute most to portfolio risk. Positive IVaR means the asset increases risk.
Marginal VaR,M \times V \times aR_{i} = del \times t \times a_{\text{VaR}} / del \times t \times a_{w}_{i} = C \times ov \times (R_{i},Portfolio Theory and Risk Management,Portfolio Theory and Risk Management - Risk Metrics
Component VaR,CVaR_{i} = w_{i} * MVaR_{i},Portfolio Theory and Risk Management,This equation calculates the component VaR of an asset. CVaR_i represents the contribution of asset i to total portfolio VaR
Risk Contribution,Risk_{i} = w_{i} * Cov(R_{i},Portfolio Theory and Risk Management,Portfolio Theory and Risk Management - Risk Metrics
Maximum Drawdown,\text{MDD} = m \times a \times x((Pea \times k_{t} - T \times r \times o \times u \times g \times h_{t}) / Pea \times k_{t}),Portfolio Theory and Risk Management,This equation calculates the maximum drawdown of a portfolio. MDD represents the largest peak-to-trough decline
Average Drawdown,AD \times D = aver \times a \times ge o \times f a \times l \times l d \times r \times a \times w \times d \times o \times w \times n \times s,Portfolio Theory and Risk Management,This equation calculates the average drawdown of a portfolio. ADD represents the average of all drawdowns over the period. Average drawdown complements maximum drawdown by providing information about typical loss severity.
Sterling Ratio,S \times ter \times l \times i \times n \times g = (E[R_{p}] - R_{f}) / aver \times a \times ge_{drawdown},Portfolio Theory and Risk Management,This equation calculates the Sterling ratio
Calmar Ratio,C \times a \times l \times m \times a \times r = (E[R_{p}] - R_{f}) / \text{MDD},Portfolio Theory and Risk Management,This equation calculates the Calmar ratio
Sortino Ratio,S \times o \times r \times t \times i \times n \times o = (E[R_{p}] - R_{f}) / s \times i \times g \times m \times a_{downside},Portfolio Theory and Risk Management,This equation calculates the Sortino ratio
Downside Deviation,s \times i \times g \times m \times a_{downside} = s \times q \times r \times t(aver \times a \times ge o \times f m \times i \times n(R_{i} - R_{f},Portfolio Theory and Risk Management,Portfolio Theory and Risk Management - Risk Metrics
Omega Ratio,Omeg \times a \times (a \times lph \times a) = E[m \times a \times x(R_{p} - a \times lph \times a,Portfolio Theory and Risk Management, 0)]
Single-Factor Model,R_{i} = a \times lph \times a_{i} + bet \times a_{i} * R_{m} + eps \times i \times l \times o \times n_{i},Portfolio Theory and Risk Management,This equation defines the single-factor (market) model. R_i represents the return of asset i
Multi-Factor Model,R_{i} = a \times lph \times a_{i} + s \times u \times m_{j=1}^{k} bet \times a_{ij} * F_{j} + eps \times i \times l \times o \times n_{i},Portfolio Theory and Risk Management,This equation defines a multi-factor model. R_i represents the return of asset i
Fama-French Three-Factor Model,R_{i} = a \times lph \times a_{i} + bet \times a_{i} * (R_{m} - R_{f}) + s_{i} * S \times MB + h_{i} * HML + eps \times i \times l \times o \times n_{i},Portfolio Theory and Risk Management,This equation defines the Fama-French three-factor model. R_i represents the return
Carhart Four-Factor Model,R_{i} = a \times lph \times a_{i} + bet \times a_{i} * (R_{m} - R_{f}) + s_{i} * S \times MB + h_{i} * HML + m_{i} * MOM + eps \times i \times l \times o \times n_{i},Portfolio Theory and Risk Management,This equation defines the Carhart four-factor model. R_i represents the return
Idiosyncratic Risk,s \times i \times g \times m \times a_{epsilon}_{i}^{2} = V \times a \times r \times (R_{i}) - bet \times a_{i}^{2} * V \times a \times r \times (R_{m}),Portfolio Theory and Risk Management,This equation calculates the idiosyncratic (unsystematic) variance of an asset. sigma_epsilon_i^2 represents the variance of the asset-specific return
Systematic Risk,s \times i \times g \times m \times a_{systematic}^{2} = bet \times a_{i}^{2} * V \times a \times r \times (R_{m}),Portfolio Theory and Risk Management,This equation calculates the systematic variance of an asset. sigma_systematic^2 represents the variance due to market movements
R-squared,R^{2} = 1 - V \times a \times r \times (eps \times i \times l \times o \times n_{i}) / V \times a \times r \times (R_{i}),Portfolio Theory and Risk Management,This equation calculates the R-squared of a factor model. R^2 represents the proportion of return variance explained by the factor model. R^2 close to 1 indicates that the factor model explains most of the return variation.
Tracking Error Volatility,T \times E \times V = s \times q \times r \times t(V \times a \times r \times (R_{p} - R_{b})),Portfolio Theory and Risk Management,This equation calculates the tracking error volatility. TEV represents the standard deviation of the active return (difference between portfolio return R_p and benchmark return R_b). TEV measures the active risk taken by the portfolio manager.
Active Share,Ac \times t \times ive S \times h \times a \times re = 0.5 * s \times u \times m |w_{p},Portfolio Theory and Risk Management,i|
Rolling Beta,beta_{rolling} = Cov_{rolling}(R_{i},Portfolio Theory and Risk Management,Portfolio Theory and Risk Management - Factor Models
Risk Parity,w_{i} = 1 / s \times i \times g \times m \times a_{i} / s \times u \times m_{j=1}^{n} (1 / s \times i \times g \times m \times a_{j}),Portfolio Theory and Risk Management,This equation calculates the weights for a risk parity portfolio. w_i represents the weight of asset i
Equal Risk Contribution,ERC_{i} = w_{i} * Cov(R_{i},Portfolio Theory and Risk Management,Portfolio Theory and Risk Management - Risk Management
Risk Budgeting,T \times a \times r \times get Ri \times s \times k C \times o \times n \times t \times r \times i \times b \times u \times t \times i \times o \times n_{i} = b_{i} * s \times i \times g \times m \times a_{p}^{2},Portfolio Theory and Risk Management,This equation defines the risk budgeting condition. Target Risk Contribution_i represents the desired risk contribution of asset i
Kelly Criterion,f = (mu - R_{f}) / si \times g \times ma^{2},Portfolio Theory and Risk Management,This equation calculates the optimal fraction of capital to invest (Kelly criterion). f represents the optimal fraction
Standard Brownian Motion,W_{0} = 0,Stochastic Calculus Foundations, Var(W_t) = t
Brownian Motion Increments,W_{t+delta t} - W_{t} ~ N(0,Stochastic Calculus Foundations,Stochastic Calculus Foundations - Stochastic Processes
Quadratic Variation,[W,Stochastic Calculus Foundations,Stochastic Calculus Foundations - Stochastic Processes
Quadratic Variation Property,l \times im_{n->infinity} sum_{i=1}^{n} (W_{t_{i}} - W_{t_{i-1}})^{2} = t,Stochastic Calculus Foundations,This equation shows how quadratic variation is calculated as the limit of squared increments. As the partition becomes finer
Geometric Brownian Motion,d \times S_{t} = m \times u * S_{t} * d \times t + s \times i \times g \times m \times a * S_{t} * dW_{t},Stochastic Calculus Foundations,This is the Geometric Brownian Motion (GBM) SDE for asset prices. dS_t represents the change in asset price
GBM Solution,S_{t} = S_{0} * exp((m \times u - 0.5 * s \times i \times g \times m \times a^{2}) * t + s \times i \times g \times m \times a * W_{t}),Stochastic Calculus Foundations,This equation gives the solution to the GBM SDE. S_t represents the asset price at time t
Lognormal Distribution,l \times n \times (S_{t}/S_{0}) ~ N \times ((m \times u - 0.5 * s \times i \times g \times m \times a^{2}) * t,Stochastic Calculus Foundations,Stochastic Calculus Foundations - Stochastic Processes
General Diffusion Process,dX_{t} = mu(X_{t},Stochastic Calculus Foundations, t) * dW_t
Ornstein-Uhlenbeck Process,dX_{t} = t \times het \times a * (m \times u - X_{t}) * d \times t + s \times i \times g \times m \times a * dW_{t},Stochastic Calculus Foundations,This is the Ornstein-Uhlenbeck (OU) process SDE. dX_t represents the change
Mean-Reverting Level,l \times im_{t->infinity} E[X_{t}] = mu,Stochastic Calculus Foundations,This equation shows that the OU process reverts to its long-term mean mu. As time goes to infinity
Ito's Lemma,dY_{t} = (pa \times r \times t \times i \times a \times l f/pa \times r \times t \times i \times a \times l t + m \times u * pa \times r \times t \times i \times a \times l f/pa \times r \times t \times i \times a \times l x + 0.5 * s \times i \times g \times m \times a^{2} * pa \times r \times t \times i \times a \times l^{2} f/pa \times r \times t \times i \times a \times l x^{2}) * d \times t + s \times i \times g \times m \times a * pa \times r \times t \times i \times a \times l f/pa \times r \times t \times i \times a \times l x * dW_{t},Stochastic Calculus Foundations,This is Ito's Lemma for a function f(X_t
Ito's Lemma for GBM,d l \times n(S_{t}) = (m \times u - 0.5 * s \times i \times g \times m \times a^{2}) * d \times t + s \times i \times g \times m \times a * dW_{t},Stochastic Calculus Foundations,This is Ito's Lemma applied to ln(S_t) for GBM. d ln(S_t) represents the change in log price
Ito's Lemma for f(S_t) = S_t^2,d \times (S_{t}^{2}) = (2 * m \times u * S_{t}^{2} + s \times i \times g \times m \times a^{2} * S_{t}^{2}) * d \times t + 2 * s \times i \times g \times m \times a * S_{t}^{2} * dW_{t},Stochastic Calculus Foundations,This is Ito's Lemma applied to f(S_t) = S_t^2. The drift term includes both the 2*mu*S_t^2 term from ordinary calculus and the sigma^2*S_t^2 Ito correction. This example shows how Ito's Lemma differs from the ordinary chain rule.
Stochastic Integral,I_{t} = integr \times al_{0}^{t} X_{s} * dW_{s},Stochastic Calculus Foundations,This equation defines the Ito stochastic integral. I_t represents the integral of the adapted process X_s with respect to Brownian motion W_s. The stochastic integral is defined as the limit of Riemann sums
Ito Isometry,E[(i \times n \times teg \times r \times a \times l_{0}^{t} X_{s} * dW_{s})^{2}] = E[i \times n \times teg \times r \times a \times l_{0}^{t} X_{s}^{2} d \times s],Stochastic Calculus Foundations,This equation defines the Ito Isometry property. The expectation of the squared stochastic integral equals the expectation of the integral of the squared integrand. Ito Isometry is crucial for calculating variances of stochastic integrals.
Martingale Property,E[integr \times al_{t}^{T} X_{s} * dW_{s} | F_{t}] = 0,Stochastic Calculus Foundations,This equation shows that the stochastic integral is a martingale. The conditional expectation of the future integral given information at time t is zero. The martingale property is fundamental to risk-neutral valuation in finance.
Ito Product Rule,d(X_{t} * Y_{t}) = X_{t} * dY_{t} + Y_{t} * dX_{t} + d[X,Stochastic Calculus Foundations,Stochastic Calculus Foundations - Stochastic Processes
Quadratic Covariation,[X,Stochastic Calculus Foundations,Stochastic Calculus Foundations - Stochastic Processes
Girsanov Theorem (Change of Measure),dW_{t}^{Q} = dW_{t}^{P} + l \times a \times m \times b \times d \times a_{t} * d \times t,Stochastic Calculus Foundations,This equation defines the Girsanov transformation for changing probability measures. dW_t^Q represents Brownian motion under the new measure Q
Market Price of Risk,l \times a \times m \times b \times d \times a_{t} = (m \times u_{t} - r_{t}) / s \times i \times g \times m \times a_{t},Stochastic Calculus Foundations,This equation defines the market price of risk. lambda_t represents the Sharpe ratio of the asset
Risk-Neutral Dynamics,d \times S_{t} = r_{t} * S_{t} * d \times t + s \times i \times g \times m \times a_{t} * S_{t} * dW_{t}^{Q},Stochastic Calculus Foundations,This equation gives the risk-neutral dynamics of an asset price. Under the risk-neutral measure Q
Radon-Nikodym Derivative,Z_{T} = exp(-i \times n \times teg \times r \times a \times l_{0}^{T} l \times a \times m \times b \times d \times a_{s} * dW_{s}^{P} - 0.5 * i \times n \times teg \times r \times a \times l_{0}^{T} l \times a \times m \times b \times d \times a_{s}^{2} d \times s),Stochastic Calculus Foundations,This equation defines the Radon-Nikodym derivative for changing from measure P to Q. Z_T represents the likelihood ratio
Novikov Condition,E[exp(0.5 * i \times n \times teg \times r \times a \times l_{0}^{T} l \times a \times m \times b \times d \times a_{s}^{2} d \times s)] < i \times n \times f \times i \times n \times i \times t \times y,Stochastic Calculus Foundations,This equation is the Novikov condition
Feynman-Kac Formula,u \times (x,Stochastic Calculus Foundations,Stochastic Calculus Foundations - Stochastic Differential Equations
Kolmogorov Forward Equation,pa \times r \times t \times i \times a \times l p / pa \times r \times t \times i \times a \times l t = -pa \times r \times t \times i \times a \times l (m \times u * p) / pa \times r \times t \times i \times a \times l x + 0.5 * pa \times r \times t \times i \times a \times l^{2} (s \times i \times g \times m \times a^{2} * p) / pa \times r \times t \times i \times a \times l x^{2},Stochastic Calculus Foundations,This equation defines the Kolmogorov forward (Fokker-Planck) equation for the transition density p(x
Kolmogorov Backward Equation,pa \times r \times t \times i \times a \times l p / pa \times r \times t \times i \times a \times l t = m \times u * pa \times r \times t \times i \times a \times l p / pa \times r \times t \times i \times a \times l x + 0.5 * s \times i \times g \times m \times a^{2} * pa \times r \times t \times i \times a \times l^{2} p / pa \times r \times t \times i \times a \times l x^{2},Stochastic Calculus Foundations,This equation defines the Kolmogorov backward equation. Unlike the forward equation
Strong Solution,X_{t} = X_{0} + i \times n \times teg \times r \times a \times l_{0}^{t} m \times u \times (X_{s},Stochastic Calculus Foundations, s) dW_s
Weak Solution,X_{t} = X_{0} + i \times n \times teg \times r \times a \times l_{0}^{t} m \times u \times (X_{s},Stochastic Calculus Foundations, s) dW_s
Existence and Uniqueness,|m \times u \times (x,Stochastic Calculus Foundations, t)| + |sigma(x
Martingale Representation Theorem,M_{t} = M_{0} + i \times n \times teg \times r \times a \times l_{0}^{t} ph \times i_{s} * dW_{s},Stochastic Calculus Foundations,This theorem states that any square-integrable martingale M_t can be represented as a stochastic integral. phi_s is an adapted process
Stochastic Exponential,E(X)_{t} = exp(X_{t} - 0.5 * [X,Stochastic Calculus Foundations,Stochastic Calculus Foundations - Stochastic Differential Equations
Doléans-Dade Exponential,dZ_{t} = -l \times a \times m \times b \times d \times a_{t} * Z_{t} * dW_{t},Stochastic Calculus Foundations,Stochastic Calculus Foundations - Stochastic Differential Equations
Martingale Representation for GBM,S_{t} = S_{0} + i \times n \times teg \times r \times a \times l_{0}^{t} m \times u * S_{s} d \times s + i \times n \times teg \times r \times a \times l_{0}^{t} s \times i \times g \times m \times a * S_{s} dW_{s},Stochastic Calculus Foundations,This equation represents GBM as an Ito integral. S_t represents the GBM price
Multi-Dimensional Brownian Motion,dW_{t} = (dW_{1,Stochastic Calculus Foundations, dW_{2
Correlation Structure,E[dW_{i,Stochastic Calculus Foundations,t}] = rho_{ij} * dt
Multi-Dimensional SDE,dX_{t} = mu(X_{t},Stochastic Calculus Foundations, t) * dW_t
Multi-Dimensional Ito's Lemma,dY_{t} = (pa \times r \times t \times i \times a \times l f/pa \times r \times t \times i \times a \times l t + n \times a \times b \times l \times a f * m \times u + 0.5 * t \times r \times (S \times i \times g \times m \times a * S \times i \times g \times m \times a^{T} * Hes \times s \times i \times a \times n f)) * d \times t + (n \times a \times b \times l \times a f * S \times i \times g \times m \times a) * dW_{t},Stochastic Calculus Foundations,This is Ito's Lemma for multi-dimensional processes. nabla f is the gradient
Stopped Process,X_{t^{t}au} = X_{min(t,Stochastic Calculus Foundations,Stochastic Calculus Foundations - Stochastic Processes
Optional Stopping Theorem,E[X_{tau}] = E[X_{0}] f \times o \times r b \times o \times u \times n \times ded s \times t \times oppi \times n \times g t \times i \times mes t \times a \times u,Stochastic Calculus Foundations,This theorem states that for a martingale X_t
Local Martingale,I \times n \times teg \times r \times a \times l_{0}^{t} H_{s} * d \times M_{s} i \times s a l \times o \times c \times a \times l m \times a \times r \times t \times i \times n \times g \times a \times le,Stochastic Calculus Foundations,This equation defines a local martingale. A local martingale is a process that becomes a martingale when stopped at an increasing sequence of stopping times. Local martingales are more general than martingales and appear in many financial models.
Semimartingale,X_{t} = X_{0} + M_{t} + A_{t},Stochastic Calculus Foundations,This equation defines a semimartingale as the sum of a local martingale M_t and a finite variation process A_t. Semimartingales are the most general class of processes for which stochastic integration can be defined. Most financial models are semimartingales.
Predictable Representation,An \times y s \times q \times u \times a \times re-i \times n \times teg \times r \times a \times b \times le m \times a \times r \times t \times i \times n \times g \times a \times le c \times a \times n be represen \times ted a \times s a s \times t \times o \times c \times h \times a \times s \times t \times i \times c i \times n \times teg \times r \times a \times l,Stochastic Calculus Foundations,This property states that under certain conditions
Weighted Average Cost of Capital,\text{WACC} = w_{e}r_{e} + w_{d}r_{d}\left(1 - T\right),Corporate Finance - Cost of Capital,"This equation calculates the weighted average cost of capital. WACC represents the blended cost of financing, w_e and w_d are the weights of equity and debt, r_e and r_d are the costs of equity and debt, and T is the corporate tax rate. WACC is used as the discount rate for DCF valuation and is a key input in capital budgeting decisions. The cost of capital represents the required return that investors demand."
Cost of Equity (CAPM),\text{r}_{e} = r_{f} + \beta\left(r_{m} - r_{f}\right),Corporate Finance - Cost of Capital,"This equation calculates the cost of equity using the Capital Asset Pricing Model. r_e represents the expected return on equity, r_f is the risk-free rate, beta measures systematic risk, and (r_m - r_f) is the market risk premium. CAPM is the most widely used method for estimating the cost of equity. The cost of capital represents the required return that investors demand."
Cost of Equity (Dividend Growth),r_{e} = D_{1} / P_{0} + g,Corporate Finance - Cost of Capital,"This equation calculates the cost of equity using the constant growth dividend model. r_e represents the cost of equity, D_1 is the expected dividend, P_0 is the current stock price, and g is the constant dividend growth rate. This method is appropriate for stable dividend-paying companies. The cost of capital represents the required return that investors demand."
Cost of Debt,r_{d} = \text{YTM} * (1 - T),Corporate Finance - Cost of Capital,"This equation calculates the after-tax cost of debt. r_d represents the after-tax cost of debt, YTM is the yield to maturity on the company's debt, and T is the corporate tax rate. Interest is tax-deductible, so the after-tax cost is lower than the pre-tax yield. The cost of capital represents the required return that investors demand."
Cost of Preferred Stock,r_{p} = D_{p} / P_{p},Corporate Finance - Cost of Capital,"This equation calculates the cost of preferred stock. r_p represents the cost of preferred stock, D_p is the annual dividend, and P_p is the current price of preferred stock. Preferred dividends are not tax-deductible, so no tax adjustment is needed. The cost of capital represents the required return that investors demand."
Unlevered Cost of Equity,r_{u} = r_{e} + (r_{d} - r_{f}) * (D/E) * (1 - T),Corporate Finance - Cost of Capital,"This equation calculates the unlevered cost of equity using the Hamada equation. r_u represents the unlevered cost of equity, r_e is the levered cost of equity, r_d is the cost of debt, r_f is the risk-free rate, D/E is the debt-to-equity ratio, and T is the tax rate. This formula adjusts for financial leverage. The cost of capital represents the required return that investors demand."
Levered Beta,beta_{L} = beta_{U} * (1 + (D/E) * (1 - T)),Corporate Finance - Cost of Capital,"This equation calculates the levered beta from the unlevered beta. beta_L represents the levered beta (accounting for financial leverage), beta_U is the unlevered beta (asset beta), D/E is the debt-to-equity ratio, and T is the corporate tax rate. Higher leverage increases systematic risk. The cost of capital represents the required return that investors demand."
Unlevered Beta,beta_{U} = beta_{L} / (1 + (D/E) * (1 - T)),Corporate Finance - Cost of Capital,"This equation calculates the unlevered beta from the levered beta. beta_U represents the asset beta (business risk only), beta_L is the levered beta, D/E is the debt-to-equity ratio, and T is the corporate tax rate. Unlevered beta is used to compare companies with different capital structures. The cost of capital represents the required return that investors demand."
Market Risk Premium,\text{MRP} = E[R_{m}] - r_{f},Corporate Finance - Cost of Capital,"This equation calculates the market risk premium. MRP represents the excess return of the market over the risk-free rate, E[R_m] is the expected market return, and r_f is the risk-free rate. MRP reflects the compensation investors require for bearing systematic market risk."
