title,equation_latex,main_category,notes
Risk Budgeting,Target Risk Contribution_i = b_i * sigma_p^2,Portfolio Theory and Risk Management,This equation defines the risk budgeting condition. Target Risk Contribution_i represents the desired risk contribution of asset i
Kelly Criterion,f = (mu - R_f) / sigma^2,Portfolio Theory and Risk Management,This equation calculates the optimal fraction of capital to invest (Kelly criterion). f represents the optimal fraction
Standard Brownian Motion,W_0 = 0,Stochastic Calculus Foundations, Var(W_t) = t
Brownian Motion Increments,W_{t+delta t} - W_t ~ N(0,Stochastic Calculus Foundations,Stochastic Calculus Foundations - Stochastic Processes
Quadratic Variation,[W,Stochastic Calculus Foundations,Stochastic Calculus Foundations - Stochastic Processes
Quadratic Variation Property,lim_{n->infinity} sum_{i=1}^n (W_{t_i} - W_{t_{i-1}})^2 = t,Stochastic Calculus Foundations,This equation shows how quadratic variation is calculated as the limit of squared increments. As the partition becomes finer
Geometric Brownian Motion,dS_t = mu * S_t * dt + sigma * S_t * dW_t,Stochastic Calculus Foundations,This is the Geometric Brownian Motion (GBM) SDE for asset prices. dS_t represents the change in asset price
GBM Solution,S_t = S_0 * exp((mu - 0.5 * sigma^2) * t + sigma * W_t),Stochastic Calculus Foundations,This equation gives the solution to the GBM SDE. S_t represents the asset price at time t
Lognormal Distribution,ln(S_t/S_0) ~ N((mu - 0.5 * sigma^2) * t,Stochastic Calculus Foundations,Stochastic Calculus Foundations - Stochastic Processes
General Diffusion Process,dX_t = mu(X_t,Stochastic Calculus Foundations, t) * dW_t
Ornstein-Uhlenbeck Process,dX_t = theta * (mu - X_t) * dt + sigma * dW_t,Stochastic Calculus Foundations,This is the Ornstein-Uhlenbeck (OU) process SDE. dX_t represents the change
Mean-Reverting Level,lim_{t->infinity} E[X_t] = mu,Stochastic Calculus Foundations,This equation shows that the OU process reverts to its long-term mean mu. As time goes to infinity
Ito's Lemma,dY_t = (partial f/partial t + mu * partial f/partial x + 0.5 * sigma^2 * partial^2 f/partial x^2) * dt + sigma * partial f/partial x * dW_t,Stochastic Calculus Foundations,This is Ito's Lemma for a function f(X_t
Ito's Lemma for GBM,d ln(S_t) = (mu - 0.5 * sigma^2) * dt + sigma * dW_t,Stochastic Calculus Foundations,This is Ito's Lemma applied to ln(S_t) for GBM. d ln(S_t) represents the change in log price
Ito's Lemma for f(S_t) = S_t^2,d(S_t^2) = (2 * mu * S_t^2 + sigma^2 * S_t^2) * dt + 2 * sigma * S_t^2 * dW_t,Stochastic Calculus Foundations,This is Ito's Lemma applied to f(S_t) = S_t^2. The drift term includes both the 2*mu*S_t^2 term from ordinary calculus and the sigma^2*S_t^2 Ito correction. This example shows how Ito's Lemma differs from the ordinary chain rule.
Stochastic Integral,I_t = integral_0^t X_s * dW_s,Stochastic Calculus Foundations,This equation defines the Ito stochastic integral. I_t represents the integral of the adapted process X_s with respect to Brownian motion W_s. The stochastic integral is defined as the limit of Riemann sums
Ito Isometry,E[(integral_0^t X_s * dW_s)^2] = E[integral_0^t X_s^2 ds],Stochastic Calculus Foundations,This equation defines the Ito Isometry property. The expectation of the squared stochastic integral equals the expectation of the integral of the squared integrand. Ito Isometry is crucial for calculating variances of stochastic integrals.
Martingale Property,E[integral_t^T X_s * dW_s | F_t] = 0,Stochastic Calculus Foundations,This equation shows that the stochastic integral is a martingale. The conditional expectation of the future integral given information at time t is zero. The martingale property is fundamental to risk-neutral valuation in finance.
Ito Product Rule,d(X_t * Y_t) = X_t * dY_t + Y_t * dX_t + d[X,Stochastic Calculus Foundations,Stochastic Calculus Foundations - Stochastic Processes
Quadratic Covariation,[X,Stochastic Calculus Foundations,Stochastic Calculus Foundations - Stochastic Processes
Girsanov Theorem (Change of Measure),dW_t^Q = dW_t^P + lambda_t * dt,Stochastic Calculus Foundations,This equation defines the Girsanov transformation for changing probability measures. dW_t^Q represents Brownian motion under the new measure Q
Market Price of Risk,lambda_t = (mu_t - r_t) / sigma_t,Stochastic Calculus Foundations,This equation defines the market price of risk. lambda_t represents the Sharpe ratio of the asset
Risk-Neutral Dynamics,dS_t = r_t * S_t * dt + sigma_t * S_t * dW_t^Q,Stochastic Calculus Foundations,This equation gives the risk-neutral dynamics of an asset price. Under the risk-neutral measure Q
Radon-Nikodym Derivative,Z_T = exp(-integral_0^T lambda_s * dW_s^P - 0.5 * integral_0^T lambda_s^2 ds),Stochastic Calculus Foundations,This equation defines the Radon-Nikodym derivative for changing from measure P to Q. Z_T represents the likelihood ratio
Novikov Condition,E[exp(0.5 * integral_0^T lambda_s^2 ds)] < infinity,Stochastic Calculus Foundations,This equation is the Novikov condition
Feynman-Kac Formula,u(x,Stochastic Calculus Foundations,Stochastic Calculus Foundations - Stochastic Differential Equations
Kolmogorov Forward Equation,partial p / partial t = -partial (mu * p) / partial x + 0.5 * partial^2 (sigma^2 * p) / partial x^2,Stochastic Calculus Foundations,This equation defines the Kolmogorov forward (Fokker-Planck) equation for the transition density p(x
Kolmogorov Backward Equation,partial p / partial t = mu * partial p / partial x + 0.5 * sigma^2 * partial^2 p / partial x^2,Stochastic Calculus Foundations,This equation defines the Kolmogorov backward equation. Unlike the forward equation
Strong Solution,X_t = X_0 + integral_0^t mu(X_s,Stochastic Calculus Foundations, s) dW_s
Weak Solution,X_t = X_0 + integral_0^t mu(X_s,Stochastic Calculus Foundations, s) dW_s
Existence and Uniqueness,|mu(x,Stochastic Calculus Foundations, t)| + |sigma(x
Martingale Representation Theorem,M_t = M_0 + integral_0^t phi_s * dW_s,Stochastic Calculus Foundations,This theorem states that any square-integrable martingale M_t can be represented as a stochastic integral. phi_s is an adapted process
Stochastic Exponential,E(X)_t = exp(X_t - 0.5 * [X,Stochastic Calculus Foundations,Stochastic Calculus Foundations - Stochastic Differential Equations
Doléans-Dade Exponential,dZ_t = -lambda_t * Z_t * dW_t,Stochastic Calculus Foundations,Stochastic Calculus Foundations - Stochastic Differential Equations
Martingale Representation for GBM,S_t = S_0 + integral_0^t mu * S_s ds + integral_0^t sigma * S_s dW_s,Stochastic Calculus Foundations,This equation represents GBM as an Ito integral. S_t represents the GBM price
Multi-Dimensional Brownian Motion,dW_t = (dW_{1,Stochastic Calculus Foundations, dW_{2
Correlation Structure,E[dW_{i,Stochastic Calculus Foundations,t}] = rho_{ij} * dt
Multi-Dimensional SDE,dX_t = mu(X_t,Stochastic Calculus Foundations, t) * dW_t
Multi-Dimensional Ito's Lemma,dY_t = (partial f/partial t + nabla f * mu + 0.5 * tr(Sigma * Sigma^T * Hessian f)) * dt + (nabla f * Sigma) * dW_t,Stochastic Calculus Foundations,This is Ito's Lemma for multi-dimensional processes. nabla f is the gradient
Stopped Process,X_{t^tau} = X_{min(t,Stochastic Calculus Foundations,Stochastic Calculus Foundations - Stochastic Processes
Optional Stopping Theorem,E[X_tau] = E[X_0] for bounded stopping times tau,Stochastic Calculus Foundations,This theorem states that for a martingale X_t
Local Martingale,Integral_0^t H_s * dM_s is a local martingale,Stochastic Calculus Foundations,This equation defines a local martingale. A local martingale is a process that becomes a martingale when stopped at an increasing sequence of stopping times. Local martingales are more general than martingales and appear in many financial models.
Semimartingale,X_t = X_0 + M_t + A_t,Stochastic Calculus Foundations,This equation defines a semimartingale as the sum of a local martingale M_t and a finite variation process A_t. Semimartingales are the most general class of processes for which stochastic integration can be defined. Most financial models are semimartingales.
Predictable Representation,Any square-integrable martingale can be represented as a stochastic integral,Stochastic Calculus Foundations,This property states that under certain conditions
Binomial Tree Up Factor,u = exp(sigma * sqrt(delta t)),Numerical Methods,This equation calculates the up factor in a binomial tree. u represents the multiplicative factor for an up move
Binomial Tree Down Factor,d = 1 / u = exp(-sigma * sqrt(delta t)),Numerical Methods,This equation calculates the down factor in a binomial tree. d represents the multiplicative factor for a down move
Binomial Tree Risk-Neutral Probability,p = (exp(r * delta t) - d) / (u - d),Numerical Methods,This equation calculates the risk-neutral probability of an up move in a binomial tree. p represents the probability
Binomial Tree Option Price,Option = exp(-r * delta t) * (p * Option_up + (1 - p) * Option_down),Numerical Methods,This equation calculates the option price at each node using backward induction. Option represents the discounted expected value under risk-neutral probabilities
Cox-Ross-Rubinstein Parameters,u = exp(sigma * sqrt(delta t)),Numerical Methods, p = 0.5 * (exp(r * delta t) - d) / (u - d)
Jarrow-Rudd Parameters,u = exp((r - 0.5 * sigma^2) * delta t + sigma * sqrt(delta t)),Numerical Methods, p = 0.5
Trinomial Tree Up Factor,u = exp(lambda * sigma * sqrt(delta t)),Numerical Methods,This equation calculates the up factor in a trinomial tree. u represents the multiplicative factor for an up move
Trinomial Tree Down Factor,d = exp(-lambda * sigma * sqrt(delta t)),Numerical Methods,This equation calculates the down factor in a trinomial tree. d represents the multiplicative factor for a down move. Trinomial trees have three branches (up
Trinomial Tree Middle Factor,m = 1,Numerical Methods,This equation defines the middle factor in a trinomial tree. m represents the multiplicative factor for no change in the underlying price. The middle branch allows for the possibility of no movement in the underlying asset
Trinomial Tree Probabilities,p_u = (a - (b - c)) / (a - c),Numerical Methods, p_d = 1 - p_u - p_m
Finite Difference Explicit Scheme,V_{i,Numerical Methods,j} + b_j * V_{i
Finite Difference Implicit Scheme,a_j * V_{i-1,Numerical Methods,j+1} + c_j * V_{i+1
Crank-Nicolson Scheme,0.5 * (a_j * V_{i-1,Numerical Methods,j+1} + c_j * V_{i+1
Monte Carlo Option Price,Option = exp(-r * T) * (1/N) * sum_{i=1}^N Payoff_i,Numerical Methods,This equation calculates the option price using Monte Carlo simulation. Option represents the discounted average payoff
Monte Carlo Standard Error,SE = sigma_payoff / sqrt(N),Numerical Methods,This equation calculates the standard error of the Monte Carlo estimate. SE represents the standard error
Variance Reduction: Antithetic Variates,Var((X + X')/2) = 0.5 * (Var(X) + Var(X') + 2 * Cov(X,Numerical Methods,Numerical Methods - Option Pricing Methods
Variance Reduction: Control Variates,Var(X_cv) = Var(X) - 2 * Cov(X,Numerical Methods, Y)^2 / Var(Y)^2
Quasi-Monte Carlo,Error = O((log N)^d / N),Numerical Methods,This equation gives the convergence rate of quasi-Monte Carlo methods. The error decreases as O((log N)^d / N) instead of O(1/sqrt(N)) for standard Monte Carlo
Longstaff-Schwartz Algorithm,Continuation Value = sum_{i=1}^M w_i * L_i(S_t),Numerical Methods,This equation defines the continuation value in the Longstaff-Schwartz algorithm for American options. Continuation Value represents the expected value of continuing rather than exercising
Least Squares Monte Carlo,LSM = argmin_b sum_{i=1}^M (Discounted Payoff_i - sum_{j=1}^K b_j * L_j(S_{t_i}))^2,Numerical Methods,This equation defines the least squares problem in LSM. LSM estimates the coefficients b_j to minimize the squared error between discounted payoffs and basis function values. LSM is the standard method for pricing American options with Monte Carlo.
Newton-Raphson Method,x_{n+1} = x_n - f(x_n) / f'(x_n),Numerical Methods,This equation defines the Newton-Raphson method for root finding. x_{n+1} represents the next approximation
Bisection Method,x_{n+1} = (a_n + b_n) / 2,Numerical Methods,This equation defines the bisection method for root finding. x_{n+1} is the midpoint of the interval [a_n
Implied Volatility Newton-Raphson,sigma_{n+1} = sigma_n - (C(sigma_n) - C_market) / vega(sigma_n),Numerical Methods,This equation calculates implied volatility using Newton-Raphson. sigma_{n+1} is the updated volatility
Brent's Method,Combines bisection,Numerical Methods, and inverse quadratic interpolation
Gradient Descent,x_{n+1} = x_n - alpha * nabla f(x_n),Numerical Methods,This equation defines gradient descent for optimization. x_{n+1} represents the next iterate
Stochastic Gradient Descent,x_{n+1} = x_n - alpha_n * nabla f_i(x_n),Numerical Methods,This equation defines SGD for optimization with large datasets. x_{n+1} represents the next iterate
Levenberg-Marquardt Algorithm,(J^T * J + lambda * diag(J^T * J)) * delta = J^T * (y - f(x)),Numerical Methods,This equation defines the Levenberg-Marquardt algorithm for nonlinear least squares. J is the Jacobian
Calibration Objective Function,min_theta sum_{i=1}^N w_i * (Model Price_i(theta) - Market Price_i)^2,Numerical Methods,This equation defines the calibration objective function. The goal is to find model parameters theta that minimize the weighted sum of squared errors between model prices and market prices. Calibration is essential for making models match market data.
Model Risk,MR = |Model Price - Market Price| / Market Price,Numerical Methods,This equation calculates model risk as the percentage error between model and market prices. MR represents the model risk
Backtesting,Hit Ratio = (Number of Correct Predictions) / (Total Predictions),Numerical Methods,This equation calculates the hit ratio for backtesting a model. Hit Ratio represents the proportion of correct predictions. Backtesting validates model performance on historical data and is essential for model validation.
Kupiec Test,LR = -2 * ln((1 - alpha)^{N - x} * alpha^x / ((1 - p)^{N - x} * p^x)),Numerical Methods,This equation defines the Kupiec test for VaR model validation. LR is the likelihood ratio statistic
Christoffersen Test,LR_cc = LR_uc + LR_ind,Numerical Methods,This equation defines the Christoffersen test for VaR model validation. LR_cc is the combined likelihood ratio
Bootstrap Method,theta* = f(X*) where X* is a bootstrap sample,Numerical Methods,This equation defines the bootstrap method for estimating confidence intervals. theta* is the statistic calculated from the bootstrap sample X*
Jackknife Method,theta_jackknife = (1/N) * sum_{i=1}^N theta_{(-i)},Numerical Methods,This equation defines the jackknife method for bias and variance estimation. theta_jackknife is the jackknife estimate
Cross-Validation,CV = (1/K) * sum_{k=1}^K MSE_k,Numerical Methods,This equation defines K-fold cross-validation. CV represents the cross-validation error
Regularization,L2 = lambda * ||theta||^2,Numerical Methods,Numerical Methods - Optimization Techniques
Akaike Information Criterion,AIC = 2k - 2 * ln(L),Numerical Methods,This equation defines the AIC for model selection. AIC represents the Akaike Information Criterion
Bayesian Information Criterion,BIC = k * ln(N) - 2 * ln(L),Numerical Methods,This equation defines the BIC for model selection. BIC represents the Bayesian Information Criterion
Maximum Likelihood Estimation,theta_MLE = argmax_theta L(theta | X),Numerical Methods,This equation defines MLE. theta_MLE represents the parameter values that maximize the likelihood L(theta | X) given data X. MLE is a fundamental method for parameter estimation in statistical models.
Method of Moments,theta_MM solves E[X | theta] = sample_mean(X),Numerical Methods,This equation defines the method of moments. theta_MM represents parameters that match theoretical moments to sample moments. Method of moments is simpler than MLE but less efficient for many models.
Expectation-Maximization,E-step: Q(theta | theta^{(t)}) = E[log L(theta | X,Numerical Methods, theta^{(t)}]
Kalman Filter,Predict: x_{t|t-1} = F * x_{t-1|t-1},Numerical Methods,Numerical Methods - Optimization Techniques
Particle Filter,weights_i proportional to likelihood(y_t | x_t^{(i)}),Numerical Methods,This equation defines the particle filter (sequential Monte Carlo) for state estimation. weights_i are the importance weights for particle i
Greeks by Finite Differences,Delta = (f(S + delta S) - f(S - delta S)) / (2 * delta S),Numerical Methods,This equation calculates Delta using central finite differences. Delta represents the sensitivity of the option price to the underlying price. Finite differences are used when analytical Greeks are not available. Central differences are more accurate than forward/backward differences.
Gamma by Finite Differences,Gamma = (f(S + delta S) - 2 * f(S) + f(S - delta S)) / (delta S)^2,Numerical Methods,This equation calculates Gamma using finite differences. Gamma represents the second derivative of the option price with respect to the underlying price. Finite difference Gamma requires three option price evaluations.
Vega by Finite Differences,Vega = (f(S,Numerical Methods, sigma - delta sigma)) / (2 * delta sigma)
Adaptive Mesh Refinement,Refine grid where solution changes rapidly,Numerical Methods,This technique refines the finite difference grid in regions where the solution has high gradients (e.g.
Operator Splitting,Split PDE into simpler sub-problems,Numerical Methods,This technique splits a complex PDE into simpler sub-problems that can be solved sequentially. Operator splitting is used for multi-dimensional PDEs and PDEs with mixed derivatives
Spectral Methods,Expand solution in basis functions,Numerical Methods,This approach expands the solution in a basis of orthogonal functions (e.g.
Historical Volatility,sigma_hist = sqrt((1/(n-1)) * sum_{i=1}^n (ln(S_i/S_{i-1}) - mu)^2),Advanced Topics,This equation calculates historical volatility from price data. sigma_hist represents the historical volatility
Exponentially Weighted Moving Average,sigma_EWMA^2 = lambda * sigma_{t-1}^2 + (1 - lambda) * r_t^2,Advanced Topics,This equation defines the EWMA volatility model. sigma_EWMA represents the EWMA volatility estimate
GARCH(1,1) Model,Advanced Topics,Advanced Topics - Volatility Modeling
GARCH(p,q) Model,Advanced Topics,Advanced Topics - Volatility Modeling
EGARCH Model,ln(sigma_t^2) = omega + alpha * (|epsilon_{t-1}| / sigma_{t-1} - sqrt(2/pi)) + gamma * (epsilon_{t-1} / sigma_{t-1}) + beta * ln(sigma_{t-1}^2),Advanced Topics,This equation defines the EGARCH model
GJR-GARCH Model,sigma_t^2 = omega + alpha * epsilon_{t-1}^2 + gamma * epsilon_{t-1}^2 * I(epsilon_{t-1} < 0) + beta * sigma_{t-1}^2,Advanced Topics,This equation defines the GJR-GARCH model
Stochastic Volatility Model,dS_t = mu * S_t * dt + sqrt(v_t) * S_t * dW_t^S,Advanced Topics,Advanced Topics - Volatility Modeling
Heston Correlation,E[dW_t^S * dW_t^v] = rho * dt,Advanced Topics,This equation defines the correlation between asset price and volatility shocks in the Heston model. rho represents the correlation coefficient
Heston Characteristic Function,phi(u,Advanced Topics,Advanced Topics - Volatility Modeling
SABR Model,dF_t = alpha_t * F_t^beta * dW_t^F,Advanced Topics,Advanced Topics - Volatility Modeling
SABR Implied Volatility,sigma_BSM(K) = (alpha / (F^{1-beta})) * (z / x(z)) * (1 + ((1-beta)^2 * alpha^2 / (24 * F^{2-2beta}) + rho * beta * nu * alpha / (4 * F^{1-beta}) + (2 - 3 * rho^2) * nu^2 / 24) * T),Advanced Topics,This equation gives the implied volatility under the SABR model. sigma_BSM represents the Black-Scholes implied volatility
Local Volatility Model,sigma_loc(K,Advanced Topics, T) * sqrt(1 + 2 * r * T / (K * sigma_BS(K
Dupire Formula,sigma_loc(K,Advanced Topics,Advanced Topics - Volatility Modeling
Poisson Process,N_t ~ Poisson(lambda * t),Advanced Topics,This equation defines the Poisson process for jump arrivals. N_t represents the number of jumps by time t
Poisson Process Probability,P(N_t = n) = exp(-lambda * t) * (lambda * t)^n / n!,Advanced Topics,This equation gives the probability of n jumps occurring by time t. The Poisson distribution has mean lambda * t and variance lambda * t. The Poisson process is the standard model for discrete events like defaults or jumps in asset prices.
Compound Poisson Process,X_t = sum_{i=1}^{N_t} Y_i,Advanced Topics,This equation defines the compound Poisson process. X_t represents the accumulated jump size
Jump-Diffusion Model,dS_t = mu * S_t * dt + sigma * S_t * dW_t + S_t * dJ_t,Advanced Topics,This equation defines the Merton jump-diffusion model. dS_t is the asset price change
Jump Component,dJ_t = (exp(Y) - 1) * dN_t,Advanced Topics,This equation defines the jump component in the jump-diffusion model. Y is the log jump size (typically normal)
Merton Jump-Diffusion Solution,S_t = S_0 * exp((mu - 0.5 * sigma^2 - lambda * (exp(mu_J + 0.5 * sigma_J^2) - 1)) * t + sigma * W_t + sum_{i=1}^{N_t} Y_i),Advanced Topics,This equation gives the solution to the Merton jump-diffusion SDE. S_t represents the asset price
Kou Double Exponential Jump Model,Y_i ~ p * exp(-eta_1) + (1 - p) * exp(-eta_2),Advanced Topics,This equation defines the Kou double exponential jump size distribution. Y_i represents the log jump size
Variance Gamma Process,X_t = theta * G_t + sigma * W_{G_t},Advanced Topics,This equation defines the Variance Gamma (VG) process. X_t represents the log return
CGMY Process,X_t = C * (M^{1-Y} * Gamma(-Y,Advanced Topics, G * G_t))
Lévy Process,X_t = X_0 + mu * t + sigma * W_t + J_t,Advanced Topics,This equation defines a general Lévy process. X_t represents the process value
Lévy Measure,nu(dx) = lambda * f_Y(x) dx,Advanced Topics,This equation defines the Lévy measure for jump processes. nu(dx) represents the intensity of jumps of size dx
Characteristic Function of Lévy Process,phi(u) = exp(i * u * mu * t - 0.5 * sigma^2 * u^2 * t + t * integral_{R} (exp(i * u * x) - 1 - i * u * x * I(|x| < 1)) * nu(dx)),Advanced Topics,This equation defines the characteristic function of a Lévy process. phi(u) represents the characteristic function
Fourier Transform Option Pricing,C = exp(-r * T) * (1/2pi) * integral_{i * infinity}^{-i * infinity} exp(-i * u * ln(K)) * psi(u) / (i * u) du,Advanced Topics,This equation defines option pricing using Fourier transform methods. C represents the call option price
Super-Replication Price,V_super = inf_{hedge} E_Q[hedge payoff],Advanced Topics,This equation defines the super-replication price. V_super represents the minimum cost of a hedging strategy that dominates the payoff under all scenarios. In incomplete markets
Sub-Replication Price,V_sub = sup_{hedge} E_Q[hedge payoff],Advanced Topics,This equation defines the sub-replication price. V_sub represents the maximum value of a hedging strategy that is dominated by the payoff under all scenarios. Sub-replication provides a lower bound on the option price.
No-Arbitrage Price Interval,V_sub <= V_market <= V_super,Advanced Topics,This equation defines the no-arbitrage price interval in incomplete markets. The market price must lie between the sub-replication and super-replication prices. This interval can be wide in highly incomplete markets
Utility-Based Pricing,V = sup_{consumption} E[U(consumption)],Advanced Topics,This equation defines utility-based pricing. V represents the value maximizing expected utility U of consumption
Indifference Pricing,Indifference Price = E[U(W + payoff - price)] - E[U(W)],Advanced Topics,This equation defines the indifference price. The indifference price is the amount that makes the investor indifferent between holding the derivative and not holding it. Indifference pricing depends on the investor's utility function U and initial wealth W.
Entropy Risk Measure,rho(X) = (1/alpha) * ln(E[exp(-alpha * X)]),Advanced Topics,This equation defines the entropic risk measure. rho(X) represents the risk-adjusted value of the random payoff X
Convex Risk Measure,rho(X) = sup_{Q in Q} (E_Q[-X] - alpha(Q)),Advanced Topics,This equation defines a convex risk measure. rho(X) represents the risk measure
Robust Optimization,min_{x} sup_{theta in Theta} f(x,Advanced Topics,Advanced Topics - Incomplete Markets
Ambiguity Aversion,V = inf_{Q in Q} E_Q[payoff] + phi(Q),Advanced Topics,This equation defines pricing under model uncertainty (ambiguity aversion). V represents the value
Good-Deal Bounds,theta_min <= theta <= theta_max,Advanced Topics,This equation defines the good-deal bounds on the market price of risk theta. The bounds restrict the set of equivalent martingale measures to those that are not too extreme. Good-deal bounds narrow the no-arbitrage price interval by excluding unrealistic pricing measures.
Minimal Martingale Measure,dW_t^Q = dW_t^P - (sigma_t / sigma^2) * dW_t^P,Advanced Topics,This equation defines the minimal martingale measure. The minimal martingale measure is the equivalent martingale measure that is closest to the physical measure in terms of relative entropy. It is used when the market price of risk is not uniquely defined.
Föllmer-Schweizer Decomposition,X_t = M_t + A_t,Advanced Topics,This equation defines the Föllmer-Schweizer decomposition. X_t represents the discounted payoff
Mean-Variance Hedging,min E[(Payoff_T - Hedge_T)^2],Advanced Topics,This equation defines mean-variance hedging. The objective is to minimize the mean-squared hedging error between the payoff and the hedge portfolio. Mean-variance hedging is the optimal quadratic hedging strategy in incomplete markets.
Quadratic Hedging,Hedge = delta_t * S_t + V_t,Advanced Topics,This equation defines quadratic hedging with a traded asset S_t and a residual value V_t. The hedge portfolio minimizes the mean-squared hedging error. Quadratic hedging is widely used when perfect hedging is impossible.
Market Price of Model Risk,lambda_model = (V_model - V_true) / sigma_model,Advanced Topics,This equation defines the market price of model risk. lambda_model represents the Sharpe ratio of model risk
Model Uncertainty,V = E_Q[payoff] + lambda * ModelRisk,Advanced Topics,This equation incorporates model risk into pricing. V represents the risk-adjusted value
Deep Hedging,Hedge_theta(S_t) = NeuralNetwork_theta(S_t),Advanced Topics,This equation defines deep hedging using neural networks. Hedge_theta represents the hedging strategy parameterized by theta
Reinforcement Learning for Option Pricing,V(S_t,Advanced Topics, E[V(S_{t+1}
